exposure_to_patient_isolation,enter_area_isolation,appearance_of_symptoms_isolation,risk_groups_isolation,full_quarantine,partial_quarantine,unnecessary_business,educational_institutions,religious_institutions,distance_saving_instructions,congregation_restriction,prohibition_entering_country,public_transport_restriction,limit_hospital_visits,limit_retirement_homes_visits,disinfecting_public_spaces,police_army_enforcement,fines_and_incarceration,encouragement_using_masks,encouragement_using_gloves,encouragement_using_hand_sanitizers,wide_temperature_tests,lockdown_level,country,province,start_date
True,False,True,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,Spain,all,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Aneurin Bevan,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Ayrshire and Arran,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Barking and Dagenham,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Barnet,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Barnsley,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bath and North East Somerset,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bedford,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Betsi Cadwaladr,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bexley,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Birmingham,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Blackburn with Darwen,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Blackpool,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Blaenau Gwent County Borough Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bolton,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Borders,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,"Bournemouth, Christchurch and Poole",2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bracknell Forest,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bradford,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Brent,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bridgend County Borough Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Brighton and Hove,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,"Bristol, City of",2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bromley,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Buckinghamshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Bury,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Caerphilly County Borough Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Calderdale,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cambridgeshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Camden,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cardiff and Vale,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Carmarthenshire County Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Central Bedfordshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Ceredigion County Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cheshire East,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cheshire West and Chester,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,City and County of Swansea,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,City of Cardiff Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Conwy County Borough Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cornwall and Isles of Scilly,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,County Durham,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Coventry,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Croydon,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cumbria,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Cwm Taf,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Darlington,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Denbighshire County Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Derby,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Derbyshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Devon,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Doncaster,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Dorset,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Dudley,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Dumfries and Galloway,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Ealing,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,East Riding of Yorkshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,East Sussex,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Enfield,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Essex,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Fife,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Flintshire County Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Forth Valley,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Gateshead,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Gloucestershire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Grampian,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Greater Glasgow and Clyde,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Greenwich,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Gwynedd Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hackney and City of London,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Halton,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hammersmith and Fulham,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hampshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Haringey,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Harrow,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hartlepool,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Havering,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,"Herefordshire, County of",2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hertfordshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Highland,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hillingdon,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hounslow,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Hywel Dda,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Isle of Anglesey County Council,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Isle of Wight,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Islington,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Kensington and Chelsea,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Kent,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,"Kingston upon Hull, City of",2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Kingston upon Thames,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Kirklees,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Knowsley,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Lambeth,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Lanarkshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Lancashire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Leeds,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Leicester,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Leicestershire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Lewisham,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Lincolnshire,2020-01-31 00:00:00
True,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,False,False,False,False,1,United Kingdom,Liverpool,2020-01-31 00:00:00
